;Title, http://www.gcdataconcepts.com, X16-2 ADXL345
;Version, 1447, Build num, 0x276, Build date, 20120709 17:23:15,  SN:CCDC20160000716
;Start_time, 2012-12-06, 12:00:52.001
;Temperature, 9.00, deg C,  Vbat, 4118, mv
;Gain, 16g
;SampleRate, 400,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0,sec
;Headers, time,Ax,Ay,Az
1.247,24,-1040,282
1.249,-36,-1020,306
1.252,-42,-1036,260
1.254,-22,-1058,252
1.257,30,-1034,310
1.259,-62,-982,318
1.262,46,-1022,280
1.264,56,-1008,418
1.267,-38,-948,316
1.269,6,-1026,240
1.274,-14,-1000,322
1.277,-38,-1014,294
1.279,-24,-1036,264
1.282,-6,-1044,236
1.284,0,-1040,304
1.286,14,-1036,300
1.288,-4,-1002,322
1.291,54,-1000,362
1.294,26,-936,390
1.296,-6,-934,320
1.299,-10,-966,264
1.301,-62,-960,248
1.304,-116,-960,212
1.306,-118,-1010,176
1.309,-30,-1026,216
1.311,-10,-982,298
1.314,-58,-964,306
1.316,-34,-978,256
1.319,-30,-988,222
1.321,-82,-1008,230
1.324,-122,-1006,240
1.325,-100,-1032,242
1.328,-108,-1016,208
1.330,-112,-1008,248
1.333,-88,-1026,238
1.335,-98,-1046,226
1.338,-138,-1078,220
1.340,-168,-1136,166
1.343,-184,-1124,140
1.346,-184,-1136,158
1.348,-190,-1116,180
1.351,-204,-1082,196
1.353,-184,-1044,216
1.356,-186,-1028,238
1.358,-222,-964,254
1.361,-212,-978,212
1.363,-188,-984,222
1.366,-178,-994,260
1.367,-172,-954,284
1.370,-174,-936,280
1.372,-170,-922,274
1.375,-180,-922,264
1.377,-162,-932,252
1.380,-182,-928,260
1.382,-194,-928,236
1.385,-212,-936,208
1.387,-212,-930,202
1.390,-218,-920,212
1.392,-240,-914,202
1.395,-222,-940,176
1.398,-226,-962,188
1.400,-210,-986,202
1.403,-190,-1030,208
1.405,-188,-1050,212
1.407,-188,-1044,216
1.409,-180,-1016,208
1.412,-184,-988,208
1.414,-192,-986,214
1.417,-172,-980,224
1.419,-184,-970,238
1.422,-158,-964,216
1.424,-148,-972,232
1.427,-126,-962,252
1.429,-108,-966,274
1.432,-102,-960,272
1.434,-108,-958,272
1.437,-104,-950,260
1.439,-114,-962,244
1.442,-72,-966,262
1.444,-74,-964,292
1.447,-100,-952,296
1.449,-126,-918,280
1.451,-126,-934,250
1.454,-96,-960,254
1.456,-78,-962,290
1.459,-88,-950,304
1.461,-84,-934,318
1.464,-100,-940,290
1.466,-130,-962,240
1.469,-134,-998,218
1.471,-64,-1032,248
1.474,-106,-1044,270
1.476,-90,-1038,260
1.479,-114,-1016,258
1.481,-130,-976,256
1.484,-116,-938,262
1.486,-116,-904,296
1.488,-138,-878,278
1.490,-184,-906,244
1.493,-130,-988,224
1.495,-138,-1024,220
1.498,-188,-1032,244
1.501,-180,-1034,206
1.503,-104,-1052,220
1.506,-114,-1050,262
1.508,-134,-1056,270
1.511,-112,-1052,264
1.513,-180,-1014,242
1.516,-140,-1044,220
1.518,-178,-1018,244
1.521,-194,-986,246
1.523,-160,-994,246
1.526,-142,-992,268
1.528,-142,-980,294
1.530,-158,-944,298
1.532,-154,-940,284
1.535,-132,-938,286
1.537,-122,-956,292
1.540,-128,-946,310
1.542,-118,-954,306
1.545,-114,-956,308
1.547,-116,-954,312
1.550,-102,-966,298
1.553,-98,-966,306
1.555,-106,-976,298
1.558,-130,-964,284
1.560,-178,-942,278
1.563,-224,-914,242
1.565,-250,-900,200
1.568,-258,-918,172
1.569,-260,-960,164
1.572,-258,-1000,166
1.574,-250,-1038,192
1.577,-234,-1074,204
1.579,-226,-1086,218
1.582,-216,-1084,210
1.584,-214,-1092,220
1.587,-220,-1064,230
1.589,-222,-1040,234
1.592,-232,-1032,224
1.594,-224,-1014,224
1.597,-214,-1006,244
1.599,-212,-1002,256
1.602,-214,-982,266
1.605,-212,-968,270
1.607,-208,-946,274
1.610,-206,-946,278
1.611,-192,-942,288
1.614,-186,-936,286
1.616,-178,-936,292
1.619,-178,-926,300
1.621,-182,-922,288
1.624,-192,-934,280
1.626,-190,-922,286
1.629,-204,-918,278
1.631,-208,-912,264
1.634,-208,-914,246
1.636,-214,-934,242
1.639,-212,-954,238
1.641,-198,-986,240
1.644,-192,-1006,242
1.646,-172,-1036,260
1.649,-156,-1046,268
1.650,-162,-1026,266
1.653,-166,-1020,266
1.656,-148,-1002,264
1.658,-162,-1002,270
1.661,-150,-976,286
1.663,-154,-956,278
1.666,-158,-936,278
1.668,-152,-924,286
1.671,-148,-922,292
1.673,-128,-932,292
1.676,-136,-924,294
1.678,-140,-920,296
1.681,-152,-922,294
1.683,-144,-924,282
1.686,-142,-930,278
1.688,-126,-950,286
1.691,-122,-962,304
1.692,-108,-980,312
1.695,-114,-980,308
